Series Name,Series Code,Country Name,Country Code,2017 [YR2017],2018 [YR2018],2019 [YR2019],2020 [YR2020]
Population density (people per sq. km of land area),EN.POP.DNST,Afghanistan,AFG,55.649251031078,56.9920457507321,58.3256780583536,59.6849899575303
Population density (people per sq. km of land area),EN.POP.DNST,Albania,ALB,104.870693430657,104.612262773723,104.167554744526,103.571131386861
Population density (people per sq. km of land area),EN.POP.DNST,Algeria,DZA,17.3776972391205,17.7300617489475,18.0762954494212,18.4113398560129
Population density (people per sq. km of land area),EN.POP.DNST,American Samoa,ASM,278.085,277.305,276.56,275.985
Population density (people per sq. km of land area),EN.POP.DNST,Andorra,AND,163.823404255319,163.846808510638,164.140425531915,164.393617021277
Population density (people per sq. km of land area),EN.POP.DNST,Angola,AGO,23.9165549049491,24.7130721103714,25.527632148873,26.3626116948745
Population density (people per sq. km of land area),EN.POP.DNST,Antigua and Barbuda,ATG,216.875,218.822727272727,220.715909090909,222.563636363636
Population density (people per sq. km of land area),EN.POP.DNST,Argentina,ARG,16.0941907925267,16.2585100979651,16.4208266190179,16.580892611147
Population density (people per sq. km of land area),EN.POP.DNST,Armenia,ARM,103.434808570425,103.67899543379,103.889286968739,104.082683526519
Population density (people per sq. km of land area),EN.POP.DNST,Aruba,ABW,585.338888888889,588.033333333333,590.611111111111,593.144444444444
Population density (people per sq. km of land area),EN.POP.DNST,Australia,AUS,3.19836141871706,3.24787091037205,3.29767018286484,3.34024963533636
Population density (people per sq. km of land area),EN.POP.DNST,Austria,AUT,106.61131846825,107.131858943286,107.609306834707,108.057004362579
Population density (people per sq. km of land area),EN.POP.DNST,Azerbaijan,AZE,119.208741622511,120.25759188908,121.280071139933,122.124736829369
Population density (people per sq. km of land area),EN.POP.DNST,"Bahamas, The",BHS,38.1367632367632,38.524975024975,38.9096903096903,39.2855144855145
Population density (people per sq. km of land area),EN.POP.DNST,Bahrain,BHR,1915.48333333333,2012.10256410256,2095.99489144317,2167.62165605096
Population density (people per sq. km of land area),EN.POP.DNST,Bangladesh,BGD,1226.74518706307,1239.73813474687,1252.56336329415,1265.18693247292
Population density (people per sq. km of land area),EN.POP.DNST,Barbados,BRB,665.648837209302,666.604651162791,667.490697674419,668.304651162791
Population density (people per sq. km of land area),EN.POP.DNST,Belarus,BLR,46.5987595325832,46.5010592176569,46.4107506220284,46.211212927382
Population density (people per sq. km of land area),EN.POP.DNST,Belgium,BEL,375.66571994716,377.379590488771,379.424702774108,381.249702774108
Population density (people per sq. km of land area),EN.POP.DNST,Belize,BLZ,16.4741341516879,16.7939938623411,17.1131521262604,17.4318719859711
Population density (people per sq. km of land area),EN.POP.DNST,Benin,BEN,99.1059950336999,101.853804540617,104.65724547712,107.513284852785
Population density (people per sq. km of land area),EN.POP.DNST,Bermuda,BMU,1182.83333333333,1183.66666666667,1183.53703703704,1183.2037037037
Population density (people per sq. km of land area),EN.POP.DNST,Bhutan,BTN,19.5460098573826,19.7796539066597,20.00770844258,20.2310435238595
Population density (people per sq. km of land area),EN.POP.DNST,Bolivia,BOL,10.3321822209914,10.4801440044309,10.6278057786393,10.7754352441614
Population density (people per sq. km of land area),EN.POP.DNST,Bosnia and Herzegovina,BIH,65.4596484375,64.92048828125,64.4726171875,64.07841796875
Population density (people per sq. km of land area),EN.POP.DNST,Botswana,BWA,3.89087572565419,3.97732077003158,4.06490392250278,4.14946270710921
Population density (people per sq. km of land area),EN.POP.DNST,Brazil,BRA,24.8660377787402,25.0617146877176,25.2507757706858,25.4314248146119
Population density (people per sq. km of land area),EN.POP.DNST,British Virgin Islands,VGB,197.113333333333,198.633333333333,200.22,201.58
Population density (people per sq. km of land area),EN.POP.DNST,Brunei Darussalam,BRN,80.546679316888,81.3965844402277,82.2193548387097,83.0138519924099
Population density (people per sq. km of land area),EN.POP.DNST,Bulgaria,BGR,65.1800571112749,64.7110998526161,64.2571941783346,63.8726510685335
Population density (people per sq. km of land area),EN.POP.DNST,Burkina Faso,BFA,70.150716374269,72.1910307017544,74.2740606725146,76.4008698830409
Population density (people per sq. km of land area),EN.POP.DNST,Burundi,BDI,421.61253894081,435.178309968847,449.010007788162,463.036643302181
Population density (people per sq. km of land area),EN.POP.DNST,Cabo Verde,CPV,133.374441687345,134.929032258065,136.460545905707,137.962282878412
Population density (people per sq. km of land area),EN.POP.DNST,Cambodia,KHM,90.6946125084976,92.0563958758214,93.3975866757308,94.7143156582823
Population density (people per sq. km of land area),EN.POP.DNST,Cameroon,CMR,51.96858539062,53.3440396860655,54.7405110955977,56.1567641894608
Population density (people per sq. km of land area),EN.POP.DNST,Canada,CAN,4.07616632034255,4.1341488959455,4.19394931064213,4.24257678524224
Population density (people per sq. km of land area),EN.POP.DNST,Cayman Islands,CYM,264.091666666667,267.383333333333,270.616666666667,273.833333333333
Population density (people per sq. km of land area),EN.POP.DNST,Central African Republic,CAF,7.37748081800379,7.49040900189412,7.61690423448586,7.75267905871778
Population density (people per sq. km of land area),EN.POP.DNST,Chad,TCD,11.9256361181703,12.2917145806862,12.6642963786531,13.0446783672173
Population density (people per sq. km of land area),EN.POP.DNST,Channel Islands,CHI,..,..,..,..
Population density (people per sq. km of land area),EN.POP.DNST,Chile,CHL,24.8414795866217,25.1894551949344,25.4891988508901,25.710001721513
Population density (people per sq. km of land area),EN.POP.DNST,China,CHN,148.144225437905,148.838644027707,149.367573167744,149.723552558882
Population density (people per sq. km of land area),EN.POP.DNST,Colombia,COL,44.0827796304642,44.7598521856692,45.3712870662461,45.8610941865705
Population density (people per sq. km of land area),EN.POP.DNST,Comoros,COM,437.340139709833,447.24449220849,457.22246104245,467.272971520688
Population density (people per sq. km of land area),EN.POP.DNST,"Congo, Dem. Rep.",COD,35.9051476588518,37.0825927968064,38.2834820581813,39.5057030061093
Population density (people per sq. km of land area),EN.POP.DNST,"Congo, Rep.",COG,14.9654494875549,15.3568462664715,15.7555021961933,16.1583953147877
Population density (people per sq. km of land area),EN.POP.DNST,Costa Rica,CRI,96.9438895417156,97.9131022326675,98.8554837446142,99.7672150411281
Population density (people per sq. km of land area),EN.POP.DNST,Cote d'Ivoire,CIV,76.8474056603774,78.8340440251572,80.8696666666667,82.9505503144654
Population density (people per sq. km of land area),EN.POP.DNST,Croatia,HRV,73.6997176756486,73.0441533843185,72.6405010363805,72.3316654753395
Population density (people per sq. km of land area),EN.POP.DNST,Cuba,CUB,109.241377649326,109.230693641619,109.185780346821,109.119614643545
Population density (people per sq. km of land area),EN.POP.DNST,Curacao,CUW,360.754504504504,358.864864864865,354.596846846847,348.97972972973
Population density (people per sq. km of land area),EN.POP.DNST,Cyprus,CYP,127.671536796537,128.708008658009,129.715800865801,130.666774891775
Population density (people per sq. km of land area),EN.POP.DNST,Czechia,CZE,137.21587877218,137.675534257221,138.226810266108,138.575928842168
Population density (people per sq. km of land area),EN.POP.DNST,Denmark,DNK,144.1245,144.8409,145.36055,145.7851
Population density (people per sq. km of land area),EN.POP.DNST,Djibouti,DJI,40.7290767903365,41.368550474547,41.9998705780846,42.6230371009491
Population density (people per sq. km of land area),EN.POP.DNST,Dominica,DMA,95.28,95.5013333333333,95.744,95.988
Population density (people per sq. km of land area),EN.POP.DNST,Dominican Republic,DOM,217.617698199131,219.978203270544,222.292630925274,224.547795487477
Population density (people per sq. km of land area),EN.POP.DNST,Ecuador,ECU,67.5847801578354,68.7886898051216,69.9535231116122,71.0382509260751
Population density (people per sq. km of land area),EN.POP.DNST,"Egypt, Arab Rep.",EGY,96.8834095132854,98.8734763172435,100.846929529359,102.802152795218
Population density (people per sq. km of land area),EN.POP.DNST,El Salvador,SLV,308.307142857143,309.881274131274,311.464768339768,313.040588803089
Population density (people per sq. km of land area),EN.POP.DNST,Equatorial Guinea,GNQ,44.9913725490196,46.6654545454545,48.3416042780749,50.0172905525847
Population density (people per sq. km of land area),EN.POP.DNST,Eritrea,ERI,28.1891405202754,28.5171968146012,28.8825671466662,29.2994275510126
Population density (people per sq. km of land area),EN.POP.DNST,Estonia,EST,30.816,30.9234385964912,31.0375438596491,31.0989239766082
Population density (people per sq. km of land area),EN.POP.DNST,Eswatini,SWZ,65.3958139534884,66.0624418604651,66.7519186046512,67.4513953488372
Population density (people per sq. km of land area),EN.POP.DNST,Ethiopia,ETH,94.2799699884672,96.7819803099083,99.3103146386578,101.86648071356
Population density (people per sq. km of land area),EN.POP.DNST,Faroe Islands,FRO,34.6174785100287,34.7399713467049,34.8689111747851,35.7723279648609
Population density (people per sq. km of land area),EN.POP.DNST,Fiji,FJI,48.0273672687466,48.3574165298303,48.7112753147236,49.0664477285167
Population density (people per sq. km of land area),EN.POP.DNST,Finland,FIN,18.1238944459068,18.1479501184522,18.1673609054717,18.1928768835954
Population density (people per sq. km of land area),EN.POP.DNST,France,FRA,122.211970625889,122.547844334015,122.816302229722,123.055513855179
Population density (people per sq. km of land area),EN.POP.DNST,French Polynesia,PYF,79.5471045808124,79.9979832901181,80.4624027657735,80.9288389513109
Population density (people per sq. km of land area),EN.POP.DNST,Gabon,GAB,8.01339698063414,8.22476423332169,8.43162960375674,8.63790119144642
Population density (people per sq. km of land area),EN.POP.DNST,"Gambia, The",GMB,218.764822134387,225.305533596838,231.985770750988,238.800790513834
Population density (people per sq. km of land area),EN.POP.DNST,Georgia,GEO,65.2227859617201,65.197330207495,65.0855698239966,65.1302704783232
Population density (people per sq. km of land area),EN.POP.DNST,Germany,DEU,236.588722557747,237.294012250272,237.822954291766,238.017318755545
Population density (people per sq. km of land area),EN.POP.DNST,Ghana,GHA,127.983932495385,130.821429199262,133.681365913686,136.564564261008
Population density (people per sq. km of land area),EN.POP.DNST,Gibraltar,GIB,3372.3,3371.5,3370.6,3369.1
Population density (people per sq. km of land area),EN.POP.DNST,Greece,GRC,83.4342823894492,83.2651823118697,83.1775174553918,83.0143987587277
Population density (people per sq. km of land area),EN.POP.DNST,Greenland,GRL,0.136852235351444,0.136491655500061,0.136983798270191,0.137329760019491
Population density (people per sq. km of land area),EN.POP.DNST,Grenada,GRD,326.1,327.791176470588,329.417647058824,330.938235294118
Population density (people per sq. km of land area),EN.POP.DNST,Guam,GUM,304.224074074074,306.981481481481,309.805555555556,312.561111111111
Population density (people per sq. km of land area),EN.POP.DNST,Guatemala,GTM,150.125214632325,152.547125793206,154.946117954461,157.319270250093
Population density (people per sq. km of land area),EN.POP.DNST,Guinea,GIN,49.1108416083347,50.5221064626404,51.9747924466873,53.446166368224
Population density (people per sq. km of land area),EN.POP.DNST,Guinea-Bissau,GNB,65.0123044096728,66.6537695590327,68.3114153627312,69.9857041251778
Population density (people per sq. km of land area),EN.POP.DNST,Guyana,GUY,3.93811531623063,3.95736347472695,3.97650495300991,3.99572771145542
Population density (people per sq. km of land area),EN.POP.DNST,Haiti,HTI,398.489368650218,403.598802612482,408.674854862119,413.734869375907
Population density (people per sq. km of land area),EN.POP.DNST,Honduras,HND,84.2704084368576,85.6870408436858,87.1044329251944,88.520940209134
Population density (people per sq. km of land area),EN.POP.DNST,"Hong Kong SAR, China",HKG,7041.14285714286,7097.71428571429,7150.38095238095,7124.7619047619
Population density (people per sq. km of land area),EN.POP.DNST,Hungary,HUN,107.253626999781,107.117729563883,107.069263642341,106.839239535393
Population density (people per sq. km of land area),EN.POP.DNST,Iceland,ISL,3.42543640897756,3.49817514628583,3.5759496181692,3.63446394922146
Population density (people per sq. km of land area),EN.POP.DNST,India,IND,450.24932109956,454.946465917079,459.579695882201,464.149410229417
Population density (people per sq. km of land area),EN.POP.DNST,Indonesia,IDN,140.957811345717,142.566093339135,144.139988463499,145.683543548694
Population density (people per sq. km of land area),EN.POP.DNST,"Iran, Islamic Rep.",IRN,49.7219648690293,50.416150385208,51.1025534668721,51.767613559322
Population density (people per sq. km of land area),EN.POP.DNST,Iraq,IRQ,86.5016515866288,88.5305808425165,90.5488450410939,92.6512526259536
Population density (people per sq. km of land area),EN.POP.DNST,Ireland,IRL,69.7835389751778,70.6534475250399,71.6263608651473,72.3715198141965
Population density (people per sq. km of land area),EN.POP.DNST,Isle of Man,IMN,146.684210526316,147.49649122807,148.401754385965,149.178947368421
Population density (people per sq. km of land area),EN.POP.DNST,Israel,ISR,402.647874306839,410.480591497227,418.391866913124,425.836414048059
Population density (people per sq. km of land area),EN.POP.DNST,Italy,ITA,204.710937447163,204.322225904409,201.980545589195,201.035202575435
Population density (people per sq. km of land area),EN.POP.DNST,Jamaica,JAM,269.69972299169,270.992890120037,272.232409972299,273.422068328717
Population density (people per sq. km of land area),EN.POP.DNST,Japan,JPN,348.345679012346,347.903978052126,347.415637860082,346.395061728395
Population density (people per sq. km of land area),EN.POP.DNST,Jordan,JOR,110.225726514981,112.24737553503,113.765535959637,114.907989278555
Population density (people per sq. km of land area),EN.POP.DNST,Kazakhstan,KAZ,6.68140015557284,6.76980849724043,6.85767789013594,6.94731488683928
Population density (people per sq. km of land area),EN.POP.DNST,Kenya,KEN,88.2404083353832,90.2986435674878,92.3744017289243,94.4781600309238
Population density (people per sq. km of land area),EN.POP.DNST,Kiribati,KIR,140.92962962963,143.014814814815,145.195061728395,147.464197530864
Population density (people per sq. km of land area),EN.POP.DNST,"Korea, Dem. People's Rep.",PRK,211.193555352545,212.188406278548,213.156365750353,214.091977410514
Population density (people per sq. km of land area),EN.POP.DNST,"Korea, Rep.",KOR,526.734806686494,528.969011484824,530.377274590164,531.109006147541
Population density (people per sq. km of land area),EN.POP.DNST,Kosovo,XKX,..,..,..,..
Population density (people per sq. km of land area),EN.POP.DNST,Kuwait,KWT,227.615151515152,232.172502805836,236.087373737374,239.65
Population density (people per sq. km of land area),EN.POP.DNST,Kyrgyz Republic,KGZ,32.3159541188738,32.9655891553702,33.6611053180396,34.3060479666319
Population density (people per sq. km of land area),EN.POP.DNST,Lao PDR,LAO,30.1257842287695,30.5957452339688,31.0635008665511,31.5232062391681
Population density (people per sq. km of land area),EN.POP.DNST,Latvia,LVA,31.2123033409935,30.9700612274415,30.755491989008,30.5391129680219
Population density (people per sq. km of land area),EN.POP.DNST,Lebanon,LBN,666.605376344086,670.518866080156,670.157282502444,667.198631476051
Population density (people per sq. km of land area),EN.POP.DNST,Lesotho,LSO,68.8910408432148,69.4442358366271,70.0022068511199,70.5616600790514
Population density (people per sq. km of land area),EN.POP.DNST,Liberia,LBR,48.8187707641196,50.0308970099668,51.2601121262459,52.5091050664452
Population density (people per sq. km of land area),EN.POP.DNST,Libya,LBY,3.74002466553758,3.79563124452982,3.85183229707765,3.90516100799072
Population density (people per sq. km of land area),EN.POP.DNST,Liechtenstein,LIE,236.28125,236.9875,237.625,238.35625
Population density (people per sq. km of land area),EN.POP.DNST,Lithuania,LTU,45.1525837710126,44.731646175954,44.6205206004471,44.6324656659214
Population density (people per sq. km of land area),EN.POP.DNST,Luxembourg,LUX,231.635372078028,236.146609386046,240.827591028798,244.874264894386
Population density (people per sq. km of land area),EN.POP.DNST,"Macao SAR, China",MAC,20213.5714285714,19198.5714285714,19466.443768997,19736.8389057751
Population density (people per sq. km of land area),EN.POP.DNST,Madagascar,MDG,43.9506892402888,45.1397610862839,46.3549432794775,47.5954262633207
Population density (people per sq. km of land area),EN.POP.DNST,Malawi,MWI,187.422496817989,192.439700890963,197.589616037336,202.905759439966
Population density (people per sq. km of land area),EN.POP.DNST,Malaysia,MYS,94.6725155988434,95.9611413787856,97.2448303150206,98.5116359762593
Population density (people per sq. km of land area),EN.POP.DNST,Maldives,MDV,1654.66,1719.01333333333,1769.85666666667,1801.80666666667
Population density (people per sq. km of land area),EN.POP.DNST,Mali,MLI,15.1717593161721,15.6350691285783,16.1106245748613,16.5964595677722
Population density (people per sq. km of land area),EN.POP.DNST,Malta,MLT,1462.496875,1514.46875,1575.19375,1610.4125
Population density (people per sq. km of land area),EN.POP.DNST,Marshall Islands,MHL,322.516666666667,324.511111111111,326.616666666667,328.855555555556
Population density (people per sq. km of land area),EN.POP.DNST,Mauritania,MRT,4.15502280003881,4.27215678664985,4.39089744833608,4.51116716794412
Population density (people per sq. km of land area),EN.POP.DNST,Mauritius,MUS,622.962068965517,623.30197044335,623.502955665025,623.51724137931
Population density (people per sq. km of land area),EN.POP.DNST,Mexico,MEX,64.1875181974845,64.914623318501,65.626960055557,66.3251385066488
Population density (people per sq. km of land area),EN.POP.DNST,"Micronesia, Fed. Sts.",FSM,159.23,160.914285714286,162.587142857143,164.315714285714
Population density (people per sq. km of land area),EN.POP.DNST,Moldova,MDA,95.9083092561005,94.2895937999394,92.7822051394532,91.2377792323548
Population density (people per sq. km of land area),EN.POP.DNST,Monaco,MCO,18940.3058707449,19083.3744449926,19223.9763196843,19360.6314750863
Population density (people per sq. km of land area),EN.POP.DNST,Mongolia,MNG,1.9995358500603,2.03577063486712,2.07105437891473,2.10483318190681
Population density (people per sq. km of land area),EN.POP.DNST,Montenegro,MNE,46.2730855018587,46.2622304832714,46.2474349442379,46.1937546468401
Population density (people per sq. km of land area),EN.POP.DNST,Morocco,MAR,79.7249764732243,80.7284091418328,81.7202912838898,82.7034685189334
Population density (people per sq. km of land area),EN.POP.DNST,Mozambique,MOZ,36.4315051247489,37.5085950812584,38.6149736768483,39.745968870012
Population density (people per sq. km of land area),EN.POP.DNST,Myanmar,MMR,81.7809590195327,82.2863765895511,82.8028527654359,83.3649378705931
Population density (people per sq. km of land area),EN.POP.DNST,Namibia,NAM,2.918319182791,2.97380024049849,3.02994570564443,3.08629523011333
Population density (people per sq. km of land area),EN.POP.DNST,Nauru,NRU,528.85,533.9,538.2,541.7
Population density (people per sq. km of land area),EN.POP.DNST,Nepal,NPL,192.763739100105,195.993805371468,199.572479944193,203.256421346355
Population density (people per sq. km of land area),EN.POP.DNST,Netherlands,NLD,508.8,511.779744579745,515.143272943273,518.013068013068
Population density (people per sq. km of land area),EN.POP.DNST,New Caledonia,NCL,14.7702407002188,14.8057986870897,14.8413566739606,14.8774617067834
Population density (people per sq. km of land area),EN.POP.DNST,New Zealand,NZL,18.2811135163875,18.6115225399719,18.9100300026585,19.3315863430937
Population density (people per sq. km of land area),EN.POP.DNST,Nicaragua,NIC,53.0566976898787,53.7269569552933,54.3917483795912,55.0486455044042
Population density (people per sq. km of land area),EN.POP.DNST,Niger,NER,17.0540680508408,17.7175582221521,18.4027149285545,19.1099992105471
Population density (people per sq. km of land area),EN.POP.DNST,Nigeria,NGA,209.573489464958,215.064928576918,220.652418283431,226.335504024068
Population density (people per sq. km of land area),EN.POP.DNST,North Macedonia,MKD,82.2562252180809,82.3242268041237,82.3431403647898,82.1780729579699
Population density (people per sq. km of land area),EN.POP.DNST,Northern Mariana Islands,MNP,122.941304347826,123.671739130435,124.376086956522,125.123913043478
Population density (people per sq. km of land area),EN.POP.DNST,Norway,NOR,14.452576255125,14.5488896436123,14.6479975020132,14.7672152298338
Population density (people per sq. km of land area),EN.POP.DNST,Oman,OMN,15.075689822294,15.6041227786753,16.0742875605816,16.4995864297254
Population density (people per sq. km of land area),EN.POP.DNST,Pakistan,PAK,269.699836550436,275.306517227065,280.93259262142,286.545676369863
Population density (people per sq. km of land area),EN.POP.DNST,Palau,PLW,38.7152173913043,38.9369565217391,39.1326086956522,39.3304347826087
Population density (people per sq. km of land area),EN.POP.DNST,Panama,PAN,55.4069616837561,56.3071987058506,57.2450795362631,58.1661903478026
Population density (people per sq. km of land area),EN.POP.DNST,Papua New Guinea,PNG,18.6327739257166,19.0043810449145,19.3793203197456,19.7567173077772
Population density (people per sq. km of land area),EN.POP.DNST,Paraguay,PRY,17.2843141203121,17.5083538887491,17.731283664737,17.9525044047319
Population density (people per sq. km of land area),EN.POP.DNST,Peru,PER,24.56585859375,24.99161328125,25.3987984375,25.7592546875
Population density (people per sq. km of land area),EN.POP.DNST,Philippines,PHL,352.728044404199,357.686534527283,362.600603682463,367.512107187175
Population density (people per sq. km of land area),EN.POP.DNST,Poland,POL,124.0237303635,124.031583760656,124.025595374212,123.800574919152
Population density (people per sq. km of land area),EN.POP.DNST,Portugal,PRT,112.441815784188,112.261935951514,112.288582794065,112.406676011074
Population density (people per sq. km of land area),EN.POP.DNST,Puerto Rico,PRI,374.891319052988,360.017361894025,360.055693348365,369.959188275085
Population density (people per sq. km of land area),EN.POP.DNST,Qatar,QAT,237.138990426458,242.09590948651,246.48137510879,250.74499564839
Population density (people per sq. km of land area),EN.POP.DNST,Romania,ROU,85.1387126216968,84.6399947844228,84.1952712100139,83.6992350486787
Population density (people per sq. km of land area),EN.POP.DNST,Russian Federation,RUS,8.8232207375402,8.82206789209416,8.81769599441163,8.79735498907911
Population density (people per sq. km of land area),EN.POP.DNST,Rwanda,RWA,485.648966355898,498.661086339684,511.833725172274,525.018605593839
Population density (people per sq. km of land area),EN.POP.DNST,Samoa,WSM,70.2726618705036,70.5496402877698,70.8967625899281,71.3705035971223
Population density (people per sq. km of land area),EN.POP.DNST,San Marino,SMR,561.183333333333,563.066666666667,564.4,565.633333333333
Population density (people per sq. km of land area),EN.POP.DNST,Sao Tome and Principe,STP,215.714583333333,219.825,224.008333333333,228.292708333333
Population density (people per sq. km of land area),EN.POP.DNST,Saudi Arabia,SAU,15.3981192637078,15.6779614735148,15.9411491889528,16.1948313477757
Population density (people per sq. km of land area),EN.POP.DNST,Senegal,SEN,80.0880590037916,82.3472913312211,84.6432348205474,86.9679011063211
Population density (people per sq. km of land area),EN.POP.DNST,Serbia,SRB,80.275074319689,79.8376857992225,79.4104161902584,78.8832151840842
Population density (people per sq. km of land area),EN.POP.DNST,Seychelles,SYC,208.354347826087,210.352173913043,212.228260869565,214.047826086957
Population density (people per sq. km of land area),EN.POP.DNST,Sierra Leone,SLE,103.746564145193,105.987101690219,108.246148517595,110.515170407315
Population density (people per sq. km of land area),EN.POP.DNST,Singapore,SGP,7882.37780898876,7897.30532212885,7965.87849162011,7918.95125348189
Population density (people per sq. km of land area),EN.POP.DNST,Sint Maarten (Dutch part),SXM,1193.35294117647,1202.79411764706,1223.76470588235,1244.41176470588
Population density (people per sq. km of land area),EN.POP.DNST,Slovak Republic,SVK,113.128785357737,113.285586522463,113.43899750416,113.536335274542
Population density (people per sq. km of land area),EN.POP.DNST,Slovenia,SVN,102.610871929328,102.992292564709,103.711934605987,104.408881428657
Population density (people per sq. km of land area),EN.POP.DNST,Solomon Islands,SLB,22.7234726688103,23.3246159342622,23.9307252590211,24.5401214719543
Population density (people per sq. km of land area),EN.POP.DNST,Somalia,SOM,23.2555950521248,23.9235900787452,24.616485478369,25.3342987853477
Population density (people per sq. km of land area),EN.POP.DNST,South Africa,ZAF,46.9954834348647,47.640752128861,48.2719888878814,48.8905934431905
Population density (people per sq. km of land area),EN.POP.DNST,South Sudan,SSD,17.2657952621335,17.3688921241277,17.5052838130806,17.7135584637539
Population density (people per sq. km of land area),EN.POP.DNST,Spain,ESP,93.2709101549633,93.6697920792501,94.3508089023978,94.8109077800376
Population density (people per sq. km of land area),EN.POP.DNST,Sri Lanka,LKA,346.46890601522,350.284495021337,352.431694638296,354.332363401229
Population density (people per sq. km of land area),EN.POP.DNST,St. Kitts and Nevis,KNA,200.138461538462,201.684615384615,203.207692307692,204.584615384615
Population density (people per sq. km of land area),EN.POP.DNST,St. Lucia,LCA,296.647540983607,298.180327868852,299.66393442623,301.031147540984
Population density (people per sq. km of land area),EN.POP.DNST,St. Martin (French part),MAF,731.38,745.28,760.04,773.18
Population density (people per sq. km of land area),EN.POP.DNST,St. Vincent and the Grenadines,VCT,281.605128205128,282.589743589744,283.571794871795,284.479487179487
Population density (people per sq. km of land area),EN.POP.DNST,Sudan,SDN,21.8487141327623,22.3776937901499,22.9192917558887,23.4739127408994
Population density (people per sq. km of land area),EN.POP.DNST,Suriname,SUR,3.65705769230769,3.69222435897436,3.7266858974359,3.76047435897436
Population density (people per sq. km of land area),EN.POP.DNST,Sweden,SWE,24.6929419766692,24.9814588688378,25.2376654802124,25.4207233696844
Population density (people per sq. km of land area),EN.POP.DNST,Switzerland,CHE,213.883833978261,215.465192227053,217.007629561978,218.558417938239
Population density (people per sq. km of land area),EN.POP.DNST,Syrian Arab Republic,SYR,93.0984534117519,92.2782878614605,92.9593857212874,95.3039100364864
Population density (people per sq. km of land area),EN.POP.DNST,Tajikistan,TJK,63.9835002521796,65.5727862237913,67.159182938252,68.7199510051156
Population density (people per sq. km of land area),EN.POP.DNST,Tanzania,TZA,61.7073210657033,63.5735425603974,65.4836994806954,67.4353273876722
Population density (people per sq. km of land area),EN.POP.DNST,Thailand,THA,135.46911663959,135.897069819335,136.282920002349,136.624279199045
Population density (people per sq. km of land area),EN.POP.DNST,Timor-Leste,TLS,83.6086079354405,85.2706792199058,86.9616677874916,88.6645595158036
Population density (people per sq. km of land area),EN.POP.DNST,Togo,TGO,141.54212171355,145.046791689649,148.600091928663,152.210645339217
